timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,bytes,grpThreads,allThreads,Latency,IdleTime
1782687967562,41006,INSERT: labresult_neil_oltp,null 0,java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: Snowflake authentication failed: authentication failed (user: application database: rkdb_mirror remote host: 52.161.104.33)),02 - INSERT Benchmark (50 threads x 120s) 2-49,false,172,50,101,0,0
1782688100194,63856,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-43,true,11,50,101,63856,0
1782688100395,63656,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-44,true,11,50,101,63656,0
1782688098393,65660,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-34,true,11,50,101,65660,0
1782688100783,63270,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-46,true,11,50,101,63270,0
1782688099594,64459,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-40,true,11,50,101,64459,0
1782688091797,72256,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-1,true,11,50,101,72256,0
1782688098590,65461,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-35,true,11,50,101,65461,0
1782688099793,64258,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-41,true,11,50,101,64258,0
1782688098793,65260,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-36,true,11,50,101,65260,0
1782688100994,63059,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-47,true,11,50,101,63059,0
1782688101193,62860,INSERT: labresult_neil_oltp,200,OK,02 - INSERT Benchmark (50 threads x 120s) 2-48,true,11,50,101,62860,0
